https://launchpad.net/i2ce/4.0/4.0.1/+download/ihris-suite-4_0_1.tar.bz2	ebc6b0d313e097d0f4d2b71446cbf140 ihris-suite-4_0_1.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.1/+download/I2CE-full-4_0_1.tar.bz2	b5c3f4b5aed815684d2a19c3f502e3a6 I2CE-full-4_0_1.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.10/+download/I2CE-4.0.10.tar.bz2	dee0a2669be9f10f26c56719ef64b738 I2CE-4.0.10.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.1/+download/I2CE-4_0_1.tar.bz2	f0c7f59dbeb8beed3c9362ccebc9e223 I2CE-4_0_1.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.11/+download/I2CE-full-4.0.11.tar.bz2	ec7ddad497cf7a67d485767612842ce7 I2CE-full-4.0.11.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.12/+download/I2CE-full-4.0.12.tar.bz2	3ab71c388a8b0215f385128cf41a7af3 I2CE-full-4.0.12.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.11/+download/ihris-suite-4.0.11.tar.bz2	1679a3a456594afbad6515dc27de8f4b ihris-suite-4.0.11.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.10/+download/I2CE-full-4.0.10.tar.bz2	7aabf3dae8d0d41d49a5b604c59d9e62 I2CE-full-4.0.10.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.14/+download/ihris-suite-4.0.14.tar.bz2	a86954347831184c9e3ed13c72b59725 ihris-suite-4.0.14.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.12/+download/I2CE-4.0.12.tar.bz2	a06f23e83a50e8219ba7cb2bd41f5caa I2CE-4.0.12.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.10/+download/ihris-suite-4.0.10.tar.bz2	4a67354dc1deb72f342bef0ffc91f43d ihris-suite-4.0.10.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.12/+download/ihris-suite-4.0.12.tar.bz2	8e1faf36b98a0315f6778513e50a1c63 ihris-suite-4.0.12.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.14/+download/I2CE-4.0.14.tar.bz2	ad0ea75901e78e73201c486a7165f8dd I2CE-4.0.14.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.14/+download/I2CE-full-4.0.14.tar.bz2	f1a8b2a5a1a32d5e074d12d0fb63e766 I2CE-full-4.0.14.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.16/+download/I2CE-4.0.16.tar.bz2	11ed4eaeed66f1f548c14fa4b6d50f3b I2CE-4.0.16.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.16/+download/I2CE-full-4.0.16.tar.bz2	492ec920638ce472db0855ea72285833 I2CE-full-4.0.16.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.18/+download/I2CE-4.0.18.tar.bz2	dad20395d90838a7cfd8cee25345f1f6 I2CE-4.0.18.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.11/+download/I2CE-4.0.11.tar.bz2	e9c502e9d3c9f1a16f5ae455b467acd4 I2CE-4.0.11.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.16/+download/ihris-suite-4.0.16.tar.bz2	6ddd6147ee81b9d1961e4f0d28fd8179 ihris-suite-4.0.16.tar.bz2
https://launchpad.net/i2ce/4.0/4.0.18/+download/ihris-suite-4.0.18.tar.bz2	da2f2f9de145a3345b6121369dc18a6d ihris-suite-4.0.18.tar.bz2
